_id,video_id,viewCount,likeCount,dislikeCount
674b12c0248c7e790a1231c4,BC-E_urX4ck,518,21,0
674b12c1248c7e790a1231c5,fZGoec587ks,477,17,0
674b12c2248c7e790a1231c6,LT7-yOEAC8o,421,11,0
674b12c3248c7e790a1231c7,qD5wMkZB1pk,7406,349,0
674b12c3248c7e790a1231c8,4jhngnP_QMg,187,3,0
674b12c4248c7e790a1231c9,T3nrhrxLglo,471,9,0
674b12c5248c7e790a1231ca,dvgLb8rWXFs,545,23,0
674b12c5248c7e790a1231cb,5PygOlymAq4,432,9,0
674b12c6248c7e790a1231cc,_PC_EOcsRyY,461,7,0
674b12c7248c7e790a1231cd,kWGh5GB3GJA,446,7,0
674b12c7248c7e790a1231ce,76GqVLXIPYo,59,4,0
674b12c8248c7e790a1231cf,Tk9PwYiYnVM,847,23,0
674b12c9248c7e790a1231d0,-5It-YwIuRI,416,5,0
674b12ca248c7e790a1231d1,_V0hMxe3KUY,73,4,0
674b12ca248c7e790a1231d2,Vifi06ZlumI,67,3,0
674b12cb248c7e790a1231d3,bGFiRUu2OLQ,676,23,0
674b12cc248c7e790a1231d4,Segbe0xwnII,5046,81,0
674b12cc248c7e790a1231d5,v0LWA8XTAV8,442,14,0
674b12cd248c7e790a1231d6,JGYGMgnMDEA,528,7,0
674b12ce248c7e790a1231d7,mzQxmi1jRgY,662,30,0
674b12ce248c7e790a1231d8,zSOHPqD4yvM,510,7,0
674b12cf248c7e790a1231d9,NbV2xSbYqVI,1298,37,0
674b12d0248c7e790a1231da,hPIH_0ALKXs,118,4,0
674b12d1248c7e790a1231db,qBdL4_CSuZg,597,25,0
674b12d1248c7e790a1231dc,JN57RhBjP9Y,1874,83,0
674b12d2248c7e790a1231dd,JQL29im5VQM,55,5,0
674b12d3248c7e790a1231de,5NU0KXc_pNM,4079,39,0
674b12d3248c7e790a1231df,br7i5umKZt8,422,33,0
674b12d4248c7e790a1231e0,X_WJRO7IrgQ,429,13,0
674b12d5248c7e790a1231e1,D9zJpm3zTns,128,6,0
674b12d5248c7e790a1231e2,lyt8fwa_s-0,2778,36,0
674b12d6248c7e790a1231e3,5cNdwH7XyqI,82,6,0
674b12d7248c7e790a1231e4,w2OcK0jffk0,853,23,0
674b12d7248c7e790a1231e5,pWSPzfHD07M,1331,34,0
674b12d8248c7e790a1231e6,M3xH8l77n4k,807,23,0
674b12d9248c7e790a1231e7,il9qqwWTVV8,147797,6934,0
674b12da248c7e790a1231e8,ky1xPmoP0E4,501,6,0
674b12da248c7e790a1231e9,S3540Qdk7FI,2961,134,0
674b12db248c7e790a1231ea,JqqOkxY0eOU,467,11,0
674b12dc248c7e790a1231eb,LLpE5sPZduw,88,4,0
674b12dc248c7e790a1231ec,eTpsvqYRtrM,446,16,0
674b12dd248c7e790a1231ed,Aoa_vFlVek0,12,3,0
674b12de248c7e790a1231ee,0OZkq0TL7HQ,18,3,0
674b12de248c7e790a1231ef,284rSJ6T0uo,491,11,0
674b12df248c7e790a1231f0,Sp9XGakJ-tg,483,20,0
674b12e0248c7e790a1231f1,R8Y8IrOOfnM,514,9,0
674b12e1248c7e790a1231f2,oxnvjvKMvbg,2260,41,0
674b12e1248c7e790a1231f3,5s2reELD_Fs,382,10,0
674b12e2248c7e790a1231f4,vD4I0ncHvXQ,1996,39,0
674b12e3248c7e790a1231f5,q-vr590KMxo,130,4,0
674b12e3248c7e790a1231f6,Ql-N_nD5mSQ,467,17,0
674b12e4248c7e790a1231f7,nwG3pQyc-wQ,44,8,0
674b12e4248c7e790a1231f8,q-fDXBxCg9Q,828,23,0
674b12e5248c7e790a1231f9,CD-TPIqGlnI,81,8,0
674b12e6248c7e790a1231fa,yYCKu8WYYOw,65,9,0
674b12e6248c7e790a1231fb,xos-qRULXck,482,23,0
674b12e7248c7e790a1231fc,sjrprgkw9Wg,479,10,0
674b12e8248c7e790a1231fd,Qg7STBKALEM,107,6,0
674b12e8248c7e790a1231fe,H20fwc0xd7w,60,5,0
674b12e9248c7e790a1231ff,Owvz-RXcKDM,37,5,0
674b12ea248c7e790a123200,y0o5cljrbjY,52,7,0
674b12ea248c7e790a123201,LpRglP1Pv58,116,6,0
674b12eb248c7e790a123202,QGmwdU2jUaQ,20,3,0
674b12ec248c7e790a123203,MnCC2ph26Po,103,5,0
674b12ec248c7e790a123204,PETzBz1V4Ik,547,23,0
674b12ed248c7e790a123205,nhjgKut0O5s,783,27,0
674b12ee248c7e790a123206,c07smhW9J7k,282,9,0
674b12ee248c7e790a123207,CNhhVYVigTE,1721,21,0
674b12ef248c7e790a123208,HnkI0cNjXcY,549,15,0
674b12f0248c7e790a123209,LAJ9H_xHGyE,438,10,0
674b12f0248c7e790a12320a,uDsDJrDVgSo,415,17,0
674b12f1248c7e790a12320b,yd5nf8cGHoA,688,32,0
674b12f1248c7e790a12320c,HHP8FlcT5zQ,441,10,0
674b12f2248c7e790a12320d,rO4g59gdaGo,81,3,0
674b12f3248c7e790a12320e,Rc85uLdAV20,521,13,0
674b12f3248c7e790a12320f,iCQ7faL2Eqk,1989,39,0
674b12f4248c7e790a123210,ooW7wbpY-ZY,1404,29,0
674b12f5248c7e790a123211,jjRJo5Px-xU,536,9,0
674b12f5248c7e790a123212,wspI4dtVbUY,2560,35,0
674b12f6248c7e790a123213,uu4X_sVduVM,2576,25,0
674b12f7248c7e790a123214,_leathOJ760,24,2,0
674b12f7248c7e790a123215,-7f1AZyQjt0,6065,97,0
674b12f8248c7e790a123216,2FBEJVbDbS8,427,13,0
674b12f8248c7e790a123217,nAE7wsI9cTg,100,5,0
674b12f9248c7e790a123218,kFvuUS-vbTA,427,7,0
674b12fa248c7e790a123219,uZi65MVr9uI,475,7,0
674b12fa248c7e790a12321a,2vM917HQhY8,1042,43,0
674b12fb248c7e790a12321b,_kOZxervJ1g,2257,41,0
674b12fc248c7e790a12321c,LqQXdsrbt5I,1601,19,0
674b12fc248c7e790a12321d,tl9ic7YuzKY,5236,128,0
674b12fd248c7e790a12321e,8Cv4T3EX4Z4,2035,101,0
674b12fe248c7e790a12321f,xFX9jzgTdR4,2178,26,0
674b12fe248c7e790a123220,WWmKi74wYFo,966,15,0
674b12ff248c7e790a123221,nemNacUK6mc,17,1,0
674b12ff248c7e790a123222,A4XEGU2Yn8s,6,1,0
674b1300248c7e790a123223,jofw63_YcUo,421,10,0
674b1301248c7e790a123224,EOqctf3rNUs,88,3,0
674b1301248c7e790a123225,AuDUMv9RoM4,271,6,0
674b1302248c7e790a123226,setLeohTcBo,461,6,0
674b1303248c7e790a123227,ABSLCtSPcpg,165,2,0
674b1303248c7e790a123228,4_aDj201kPw,8866,298,0
674b1304248c7e790a123229,9qiXkWtU7v0,3392,57,0
674b1305248c7e790a12322a,0m9CR9O6HE4,520,13,0
674b1305248c7e790a12322b,5Ehz6YHRJ_I,53772,2142,0
674b1306248c7e790a12322c,5PKL9MFF2Tk,75,2,0
674b1307248c7e790a12322d,hR4c9S3i8s8,571,32,0
674b1308248c7e790a12322e,CwLYlM44cTE,43,4,0
674b1308248c7e790a12322f,VIXJBQ7Pp60,434,15,0
674b1309248c7e790a123230,Q49O_L7TqKY,13441,466,0
674b130a248c7e790a123231,0VOg6Rjv5F4,642,7,0
674b130a248c7e790a123232,hlYwCqrnKAg,492,6,0
674b130b248c7e790a123233,EtrkywRfdjE,430,13,0
674b130b248c7e790a123234,tCsNTfMQckI,2455,60,0
674b130c248c7e790a123235,gqNtABwtEsw,404,11,0
674b130d248c7e790a123236,S297E5vIQxA,98,5,0
674b130d248c7e790a123237,qiuo43DHu2c,522,16,0
674b130e248c7e790a123238,-U4k6JMgOEE,1086,16,0
674b130f248c7e790a123239,yVBSKYu_ST8,448,9,0
674b130f248c7e790a12323a,DKDJjALuZJ4,830,22,0
674b1310248c7e790a12323b,XAnptFkWHOY,452,15,0
674b1311248c7e790a12323c,gZCOgfupc_E,25,3,0
674b1311248c7e790a12323d,B3wKiATA--A,5944,480,0
674b1312248c7e790a12323e,y8_VUCw7_v4,13672,304,0
674b1313248c7e790a12323f,7bI9h5RrxK0,277,8,0
674b1313248c7e790a123240,4SbPmhQRY8M,492,10,0
674b1314248c7e790a123241,gwGCGRTPEuI,1819,54,0
674b1314248c7e790a123242,MxafXj0VZmw,294,7,0
674b1315248c7e790a123243,JPoFlw6_o5M,986,12,0
674b1316248c7e790a123244,HRVwWPtMB9M,569,15,0
674b1317248c7e790a123245,kNqHuDezR8U,9127,316,0
674b1317248c7e790a123246,mJlfWAMZMlc,502,23,0
674b1318248c7e790a123247,7ZbVv9NNk0w,46,2,0
674b1319248c7e790a123248,j9YldWv19KI,473,12,0
674b1319248c7e790a123249,s91FmfvbO9c,509,13,0
674b131a248c7e790a12324a,pp6yZUeS2kU,539,13,0
674b131a248c7e790a12324b,09uxER5lPQk,26,3,0
674b131b248c7e790a12324c,8g3SWOtqYZU,4161,43,0
674b131c248c7e790a12324d,X17fFg4f3tY,2116,24,0
674b131c248c7e790a12324e,pXuhI0tz2x4,68,1,0
674b131d248c7e790a12324f,kVvoFJN9JlI,446,7,0
674b131d248c7e790a123250,cNmCyL5Trps,514,11,0
674b131e248c7e790a123251,gEeLdToNt18,469,7,0
674b131f248c7e790a123252,8rNzDZblGeg,150,7,0
674b131f248c7e790a123253,flGp4Wo3loo,1056,19,0
674b1320248c7e790a123254,_960NTV1LuA,14497,237,0
674b1321248c7e790a123255,od8bDs1h3Uo,439,11,0
674b1321248c7e790a123256,KNt7YLdqcLo,433,5,0
674b1322248c7e790a123257,eyhIp_oWuMs,35,1,0
674b1322248c7e790a123258,B_-VN_LpQrs,446,13,0
674b1323248c7e790a123259,e7B9wg1w_yw,437,14,0
674b1324248c7e790a12325a,wuSAxw1Lnkg,569,5,0
674b1324248c7e790a12325b,odKDLlGObU4,30,3,0
674b1325248c7e790a12325c,QzhpNaJcffA,663,9,0
674b1326248c7e790a12325d,rjijLKpc-hg,48,4,0
674b1326248c7e790a12325e,IhvERzA-rag,411,10,0
674b1327248c7e790a12325f,CLw-A8llTXo,29,5,0
674b1328248c7e790a123260,JoNzcr3faAQ,40,3,0
674b1328248c7e790a123261,dDMkaWaxUq0,448,15,0
674b1329248c7e790a123262,lbu2mGkFZfk,480,12,0
674b1329248c7e790a123263,sO_QuFG1i_0,188,1,0
674b132a248c7e790a123264,GRRyUETcaHo,22,1,0
674b132b248c7e790a123265,rO0GoDlNbJ0,295,7,0
674b132b248c7e790a123266,7Xui55B1oag,440,16,0
674b132c248c7e790a123267,dypvOnsqSbw,448,14,0
674b132d248c7e790a123268,3PLsRNYu8i0,138,7,0
674b132d248c7e790a123269,AnX-OLoxvmc,425,18,0
674b132e248c7e790a12326a,nGBSfCD6v5c,9218,352,0
674b132f248c7e790a12326b,xMID0QCG--k,501,11,0
674b1330248c7e790a12326c,0nc-SfDZAUM,213,21,0
674b1330248c7e790a12326d,CqlyE57-VEg,418,6,0
674b1331248c7e790a12326e,V8xKQKBAPis,7994,211,0
674b1332248c7e790a12326f,ioI2CGWAH84,406,8,0
674b1332248c7e790a123270,JIgzLkxbMtc,443,8,0
674b1333248c7e790a123271,wqdcFR5NTrk,4283,35,0
674b1333248c7e790a123272,papyzm0_OTQ,545,20,0
674b1334248c7e790a123273,dR2SSA08pF4,630,12,0
674b1335248c7e790a123274,sqG90FQiYbU,412,17,0
674b1335248c7e790a123275,h7-h1UkRPwA,415,10,0
674b1336248c7e790a123276,1UOL_mdAHts,27,2,0
674b1337248c7e790a123277,6-3mXLWn5uI,466,5,0
674b1337248c7e790a123278,YCyuzVxTf8w,425,16,0
674b1338248c7e790a123279,OXcIO6pNrMs,446,12,0
674b1338248c7e790a12327a,NzM5pboTkPU,114,7,0
674b1339248c7e790a12327b,cpUE85NDE0c,5496,120,0
674b133a248c7e790a12327c,UjFaLwwd9wI,460,15,0
674b133a248c7e790a12327d,H8MjOCfQFGM,542,12,0
674b133b248c7e790a12327e,ek3Y7BSNZZg,466,5,0
674b133c248c7e790a12327f,6L8hQfiXs2c,46,4,0
674b133c248c7e790a123280,aeXhKo_wsSY,449,18,0
674b133d248c7e790a123281,PVRDVmk-2Ns,82,2,0
674b133d248c7e790a123282,WkXq69yrxuA,170,2,0
674b133e248c7e790a123283,nP-SfgD9k5Q,449,12,0
674b133f248c7e790a123284,DgAyclegU0s,30,3,0
674b133f248c7e790a123285,ZeO9XCjtGGs,483,11,0
674b1340248c7e790a123286,UsJLEypvdYM,23,1,0
674b1340248c7e790a123287,2cp4vujqDRg,559,15,0
674b1341248c7e790a123288,WRL79LeJ3qY,17,2,0
674b1342248c7e790a123289,JVree_BwxjY,55,5,0
674b1342248c7e790a12328a,6y3N5OAlcgA,37,3,0
674b1343248c7e790a12328b,_Qa8Q8Tezvg,513,9,0
674b1344248c7e790a12328c,mK5EpJNNngY,452,10,0
674b1344248c7e790a12328d,2Hy2kgAbQKk,2506,41,0
674b1345248c7e790a12328e,7_4Od0rKDFk,62,4,0
674b1346248c7e790a12328f,wVXPwRFQqUE,426,7,0
674b1346248c7e790a123290,O-m2Vb45pWE,424,9,0
674b1347248c7e790a123291,npilWRABkOY,413,9,0
674b1347248c7e790a123292,w0O9d50s0Tg,69,5,0
674b1348248c7e790a123293,QOgprExEtfY,419,11,0
674b1349248c7e790a123294,dl_qszRuLzM,79,5,0
674b1349248c7e790a123295,Nl26xKkDmBE,48,3,0
674b134a248c7e790a123296,RqbSN2ij31E,9288,211,0
674b134b248c7e790a123297,KDRl0RpRNG8,68,4,0
674b134b248c7e790a123298,-QXuBIEIT3g,392,9,0
674b134c248c7e790a123299,9Jzzjkww13U,31,2,0
674b134d248c7e790a12329a,ROk_SGEIaI8,496,12,0
674b134d248c7e790a12329b,pTA3qI6Ecdc,216,2,0
674b134e248c7e790a12329c,T-Y8QPJ0myI,1118,20,0
674b134f248c7e790a12329d,bcOPHIElx08,462,7,0
674b134f248c7e790a12329e,3f4CinyG0w4,92,5,0
674b1350248c7e790a12329f,VI6P54QQVHk,427,13,0
674b1351248c7e790a1232a0,aXMo658Hkfg,528,11,0
674b1351248c7e790a1232a1,zwYIKDPJx6Y,21,5,0
674b1352248c7e790a1232a2,8Trv_avePoQ,507,14,0
674b1352248c7e790a1232a3,ddyQDb7ar8c,16,4,0
674b1353248c7e790a1232a4,Rf3owa_1-h8,453,16,0
674b1354248c7e790a1232a5,HlUxeXQ_W7g,518,11,0
674b1354248c7e790a1232a6,jwb3AxzYRdk,1200,32,0
674b1355248c7e790a1232a7,3RgSj8OlNHE,755,20,0
674b1356248c7e790a1232a8,21Odre4iCC0,16,2,0
674b1357248c7e790a1232a9,VPDDl2urX_k,18,3,0
674b1357248c7e790a1232aa,OD-3-nPTr0M,1979,58,0
674b1358248c7e790a1232ab,HBVbESdO4aI,28,5,0
674b1359248c7e790a1232ac,BhQSWvyPg6Y,429,18,0
674b1359248c7e790a1232ad,pf0wnT_9tW4,24,3,0
674b135a248c7e790a1232ae,IEQxeHjJ4ME,5268,58,0
674b135b248c7e790a1232af,zYbDz5kkfww,1688,32,0
674b135b248c7e790a1232b0,tfogc1AnRZw,579,11,0
674b135c248c7e790a1232b1,28wl84REstM,416,8,0
674b135d248c7e790a1232b2,8WmREWSStfM,260,5,0
674b135d248c7e790a1232b3,G_ZEB1-2Dbk,137,3,0
674b135e248c7e790a1232b4,EPMmUWTr_F0,938,22,0
674b135f248c7e790a1232b5,45UvP911NXw,466,15,0
674b135f248c7e790a1232b6,bsVS4t2SNYY,437,8,0
674b1360248c7e790a1232b7,4t8foRu9U1E,46,3,0
674b1361248c7e790a1232b8,ALOAk5N2kQ4,70,5,0
674b1361248c7e790a1232b9,gj4S88tPCAs,175,5,0
674b1362248c7e790a1232ba,AM1dU0OUmL8,42,3,0
674b1363248c7e790a1232bb,BqtIL1KRwjI,38,5,0
674b1363248c7e790a1232bc,K2Z_UUVYTes,65,2,0
674b1364248c7e790a1232bd,fqPlAvezYAs,35,3,0
674b1365248c7e790a1232be,oE_RtdfnVPU,41,3,0
674b1365248c7e790a1232bf,HTcsSvzDBl8,456,26,0
674b1366248c7e790a1232c0,GQOvqQAuirY,502,13,0
674b1367248c7e790a1232c1,aZWq3_BiG2E,38,3,0
674b1368248c7e790a1232c2,ta1ErcyRCIY,23,1,0
674b1368248c7e790a1232c3,gcLb-qXE5X0,122,4,0
674b1369248c7e790a1232c4,72Hgupr1DW0,27,4,0
674b1369248c7e790a1232c5,DpOzuLKBxYk,46,4,0
674b136a248c7e790a1232c6,IZ2w4MbZlWM,643,22,0
674b136b248c7e790a1232c7,xU8x_1Twhx4,424,13,0
674b136b248c7e790a1232c8,fACHSQxDcN8,97,2,0
674b136c248c7e790a1232c9,NCZH9eGdwMM,41,5,0
674b136d248c7e790a1232ca,Mtz-MPRGQFU,63,4,0
674b136d248c7e790a1232cb,9KVSIF8GGO4,448,40,0
674b136e248c7e790a1232cc,6uuEHcUiDp8,560,15,0
674b136f248c7e790a1232cd,1CtX1qjij6c,209412,10663,0
674b136f248c7e790a1232ce,-plPikzE_IU,62,2,0
674b1370248c7e790a1232cf,xYqUfOyE7BM,27,2,0
674b1371248c7e790a1232d0,o7nASTYCZ94,11106,323,0
674b1371248c7e790a1232d1,zGGu-2o99qw,440,14,0
674b1372248c7e790a1232d2,IUeyEhYK0cU,427,11,0
674b1373248c7e790a1232d3,X2eDO4GEjc8,810,8,0
674b1373248c7e790a1232d4,cOVTFrRReIc,38,4,0
674b1374248c7e790a1232d5,mQ_qrmv2ctI,97,2,0
674b1375248c7e790a1232d6,drGeJFQh6yk,60,2,0
674b1375248c7e790a1232d7,E0zhSgmmlqs,39,1,0
674b1376248c7e790a1232d8,_F5SqOiw138,8370,156,0
674b1377248c7e790a1232d9,RuS6UypWbCE,352,6,0
674b1377248c7e790a1232da,ajka4Pg2j9k,491,12,0
674b137a248c7e790a1232db,KDzBLuX2WQU,55,2,0
674b137a248c7e790a1232dc,XoCaT_gxXxE,744,16,0
674b137b248c7e790a1232dd,HhN98VxAIWI,1251,20,0
674b137c248c7e790a1232de,3gtD2fKYdD4,452,12,0
674b137c248c7e790a1232df,noH42U7u0SQ,424,15,0
674b137d248c7e790a1232e0,l0aYefSFJ-o,416,9,0
674b137e248c7e790a1232e1,ZZlI7jpxSHo,19,4,0
674b137e248c7e790a1232e2,j1wEB354Cbw,445,8,0
674b137f248c7e790a1232e3,ThTrMeolwbw,107,3,0
674b1380248c7e790a1232e4,0ydI5KctYGk,57,1,0
674b1380248c7e790a1232e5,yGFnoHBXNyI,19,2,0
674b1381248c7e790a1232e6,iHOwq6ZQJ8o,464,9,0
674b1381248c7e790a1232e7,9DYLmk1E4Nw,23,3,0
674b1382248c7e790a1232e8,HWbzvRQ7UhE,399,8,0
674b1383248c7e790a1232e9,JYTKhYrH91Q,100,0,0
674b1383248c7e790a1232ea,T16-tXdANew,65,5,0
674b1384248c7e790a1232eb,sxROgrHWqjs,633,10,0
674b1385248c7e790a1232ec,N3ds36tg_hs,16,3,0
674b1385248c7e790a1232ed,G-vkQwxtHuE,250,6,0
674b1386248c7e790a1232ee,bbz49HwrcXo,135,3,0
674b1387248c7e790a1232ef,Bn8FhoEosmo,29,2,0
674b1387248c7e790a1232f0,41yxjC9RkhU,423,7,0
674b1388248c7e790a1232f1,OGL3QxCNhsY,7690,89,0
674b1389248c7e790a1232f2,0ut94DE0dwk,169,3,0
674b1389248c7e790a1232f3,QBPaU9mRkfc,499,10,0
674b138a248c7e790a1232f4,LODH-iSwFX8,271,11,0
674b138a248c7e790a1232f5,UnTH2cHGs_U,1946,32,0
674b138b248c7e790a1232f6,HflVYxO94FY,246,4,0
674b138c248c7e790a1232f7,4cZR8UXoLDw,1876,34,0
674b138c248c7e790a1232f8,lgArbkljh9w,1383,22,0
674b138d248c7e790a1232f9,BOGBz-syfDM,543,7,0
674b138e248c7e790a1232fa,8NiU_CSKSqs,3830,150,0
674b138e248c7e790a1232fb,Rzi2Whkps3s,1091,11,0
674b138f248c7e790a1232fc,a5AVXb7s1GA,3858,60,0
674b1390248c7e790a1232fd,jyTwpWi9NAQ,4718,68,0
674b1390248c7e790a1232fe,zcWJnUwWoC0,4276,59,0
674b1391248c7e790a1232ff,xXU5pMKFkuU,443,7,0
674b1392248c7e790a123300,HMGFUBjEMho,139,2,0
674b1392248c7e790a123301,HpZmQIT7baY,436,3,0
674b1393248c7e790a123302,66d8y4cZJRc,123,4,0
674b1393248c7e790a123303,sgevgJF_8-k,118,4,0
674b1394248c7e790a123304,N_9CcKV-zhk,11652,158,0
674b1395248c7e790a123305,J_K-D7kEvl8,132,6,0
674b1396248c7e790a123306,f63ldKmSVFA,404,7,0
674b1397248c7e790a123307,xDJ3_V88m-I,203,4,0
674b1397248c7e790a123308,tuig7gw1POs,342,6,0
674b1398248c7e790a123309,KvEYK4gzXeY,354,11,0
674b1399248c7e790a12330a,SekV3NrlPwU,658,13,0
674b1399248c7e790a12330b,QjrfQ-_mJDA,451,9,0
674b139a248c7e790a12330c,P0GXtyetoQ8,252,8,0
674b139b248c7e790a12330d,9mqdUXVrUNA,72,3,0
674b139b248c7e790a12330e,Q9KSe_y-QLw,427,9,0
674b139c248c7e790a12330f,cbLuaJNnhxM,338,14,0
674b139d248c7e790a123310,6vuaRdrXgOk,340,2,0
674b139e248c7e790a123311,yfANVfOg0Zw,620,6,0
674b139f248c7e790a123312,ToJPxGQ4ZOw,1997,31,0
674b139f248c7e790a123313,Ulby_ja5hLk,5774,56,0
674b13a0248c7e790a123314,sZQKrkmKIhA,3473,50,0
674b13a1248c7e790a123315,_4JiQfFAVko,367,8,0
674b13a1248c7e790a123316,o8eT6ktLV-E,9108,49,0
674b13a2248c7e790a123317,pcfu6_9yf-M,410,9,0
674b13a2248c7e790a123318,0FeqEy7OIbE,228,3,0
674b13a3248c7e790a123319,PO8y7K9Ib3g,2930,34,0
674b13a4248c7e790a12331a,KpoX-pOYfM4,577,6,0
674b13a5248c7e790a12331b,0amjlBMM4VE,155,4,0
674b13a5248c7e790a12331c,2Igbc1oOeRk,424,7,0
674b13a6248c7e790a12331d,eKPnWkBsadA,2477,31,0
674b13a7248c7e790a12331e,qd2KTToV5kM,142,5,0
674b13a7248c7e790a12331f,Ca4aYAHijJo,605,23,0
674b13aa248c7e790a123320,-urjl1Wd4q4,466,14,0
674b13ab248c7e790a123321,0pWijFA5H74,427,9,0
674b13b0248c7e790a123322,iJSOPAseIB4,1197,12,0
674b13b4248c7e790a123323,Lr2aTCsYYes,107,4,0
674b13b5248c7e790a123324,uTJHj9uYV3E,173,5,0
674b13b6248c7e790a123325,Y7IuLZMcoMM,3556,42,0
674b13b6248c7e790a123326,_Cd9Lte1-PA,2841,49,0
674b13b8248c7e790a123327,cvIwFLyIMp4,454,12,0
674b13b9248c7e790a123328,Iu6d7w-bWek,1224,22,0
674b13ba248c7e790a123329,Ihu72iZnpfw,4497,82,0
674b13bb248c7e790a12332a,zN-r_RpMG3k,82,5,0
674b13bb248c7e790a12332b,AskrgVBm-WA,155,5,0
674b13bc248c7e790a12332c,KrFaEOJnn1w,444,7,0
674b13bd248c7e790a12332d,YTN_xRacwRo,69,6,0
674b13be248c7e790a12332e,XpwtI7YOR0U,445,12,0
674b13c3248c7e790a12332f,ASvhc4VDiX4,569,18,0
674b13c3248c7e790a123330,u6BdQXKjm4w,422,8,0
674b13c4248c7e790a123331,ZRbKUbSs6cw,278,9,0
674b13c5248c7e790a123332,-bFH0TbEVSc,402,6,0
674b13c6248c7e790a123333,SshW9qnV6eM,260,8,0
674b13c6248c7e790a123334,hnstkkceT8k,98,11,0
674b13c7248c7e790a123335,uqR4-N0MDlo,152,4,0
674b13c8248c7e790a123336,rXvjMA4EOOQ,488,11,0
674b13c9248c7e790a123337,0pzSWwhMvy0,199,9,0
674b13ca248c7e790a123338,AP8oVRsZEh8,8089,177,0
674b13cb248c7e790a123339,_TSNxeEltQw,462,13,0
674b13cc248c7e790a12333a,kOEoBDJIoHM,488,14,0
674b13cd248c7e790a12333b,MJzAx0VzovI,115,6,0
674b13cd248c7e790a12333c,k0oYEdTR6qM,464,10,0
674b13ce248c7e790a12333d,HedEfoJ4ijM,124,9,0
674b13cf248c7e790a12333e,puzKKPNdNsc,130,15,0
674b13cf248c7e790a12333f,AISMcKsYhzA,129,14,0
674b13d0248c7e790a123340,XoMHuVm4r_8,489,15,0
674b13d1248c7e790a123341,SjiosboSByc,528,13,0
674b13d2248c7e790a123342,UyRLogy-hQU,120,14,0
674b13d2248c7e790a123343,hbSG1JJLBuI,90,13,0
674b13d3248c7e790a123344,TfTytClXluM,98,16,0
674b13d4248c7e790a123345,mUpioyjgatg,79,12,0
674b13d4248c7e790a123346,-6nW3cd5BZ4,45,4,0
674b13d5248c7e790a123347,vRzRGfPieLs,48,9,0
674b13d6248c7e790a123348,8EIWHytQyzs,63,8,0
674b13d6248c7e790a123349,EWnliLjTCAs,55,8,0
674b13d7248c7e790a12334a,8PKqhYmN7Z8,31,9,0
674b13d8248c7e790a12334b,wE-Eg61L2mM,89,16,0
674b13d9248c7e790a12334c,Z4w-083mFwA,65,12,0
674b13d9248c7e790a12334d,ZtQUse6gR-8,130,19,0
674b13da248c7e790a12334e,wF6B29CxIOY,92,13,0
674b13db248c7e790a12334f,YMiFNbh7UF4,76,9,0
674b13db248c7e790a123350,HE9IwNq-TSA,100,13,0
674b13dc248c7e790a123351,zDo-TrHRACU,62,8,0
674b13dd248c7e790a123352,eg1nZeMlMrQ,69,9,0
674b13dd248c7e790a123353,w4kLeUifunA,100,5,0
